bf74df722e907d9b7638d8ac577562c8,44.109546
8a4748420f7b6ccf5e752adf4797c9cf,40.773859
5638f0c5fd41834224209ed97ad3f5b1,35.591708
772b369d66cbfa696f72a3341c9a64cc,32.621425
7cf0bc9bdfaeb9a6b44b49efb9ebad05,32.484759
162da08119730d59353c69feed7710a5,26.565475
e151a708ac3f65b82c4b8fd837bd0576,15.043098
0198aeb922e3ec8d3016d10b547c687c,13.617165
002088113ba8eaf8a68119dcdb04361d,41.929102
20c4b91aa784aa078ed8f730f3ebb263,37.526429
a7af3b0cfe07152f1cf8ffb9a3361093,32.648991
f3ced4b90e2c6ff915709c50735f3993,23.928033
5e7574c23a0e595e9573fd561d8fb4e1,14.621070
ef1407314c4d40537de13fbf45b79658,13.401371
4421816fa25608922c8b4323353d6004,38.564300
e187affd7d88d67e81d7c165966a7c9d,22.850282
0887c2ccb3275a3782bd38ceb3caf59f,12.221398
b62625e2aeec49af69a04c83d0c7301d,41.545212
4be6f4bf24ddeae55ccbd456ae2efc6a,38.031850
d2c71cd94b5bcc78d7f0702139676e76,37.921429
da933793ef76f005cd9a95977b167276,34.442972
ad1d063bb45e7a8bb39978514e097ba6,34.026904
44708fae3410fcced11c8b246419eb3e,16.456171
a53566d357ec525d1f33bd3fa1a355c8,11.773994
efb170059ee454b9bfe972652f670b2c,11.127283
c261c59e69d541ac35d6c63bf90f5692,22.623399
2d8d3039448207425e6aa34b2cd4c633,21.671227
5fa428c309f8a3628ee418df37913e03,21.144160
5c6068374d01a562de623119572aa696,18.496003
1648d2b90e658092136ad70e23888197,50.558667
79aae358b0ea52ca902510ecf5a36e40,45.602931
66dc5da60eebd372bdcad676bfe19cf9,29.829648
9456dcea9d8b633d5fed166eeaeece18,24.316597
ce4eeff1e53de072b7c931373979c07c,50.891595
e17dd9b3aee53be7e8d0d7975453ba13,45.959844
83257d23f3638003b83702eb4343b2ae,39.492095
06f0c4fb156a083010017b71b3ad608a,18.992006
4c2fb8dadc792330832f70f1e57551d9,25.944658
bb6241c7914d1e913290d83337b7ca54,24.587435
731faaf38dc385a5d2cedd13ddf32994,28.664486
7d7a713a3a265b0849a624da29e192b7,27.601635
36f71ecc63147688e1fc9d5935d5a63f,26.813781
3b850322aeddd2212a48481f8d3f31cb,26.636860
d27966880fd7f0c00b78e129a381b1de,22.646377
a40599ab587dab3d50902f4747225a5d,22.179314
6dabcbd08294b5fb3d569a6261b540d7,20.456965
e1b813958bb68433563562e667d5cb56,52.297050
7a37e8361890679d752aeee72004f8d6,51.206452
4461ac27b58214701da7aacfd7c58063,48.850322
acc58868caedce9df8a38fd824fede12,34.137208
d83446b833b298a367306576c4346aa2,39.238162
e19ee760c0e701910676110dd65b338c,67.331638
d2b1089f0b2ae570964d0481de738fc7,59.613767
a27288b1eb191c83cd7a84f500e84c43,47.654867
2a312d0b2fc45ec7dbf3453dd8e5cff3,43.828019
7b6f92d79502147ac7f573107755af66,42.538060
a9b3065fc6729a75019e953531cd49d9,40.411046
1323592e95d0cdbde4db8a855682bab6,49.290510
8c1f0d2e38832165a1c0546c97b43109,50.106647
9c39127060708f812ddca54c2c7ad514,47.905268
29876c67a32279b531bc79b49db5e78d,84.738227
d99881365cb556b0a29f500e4472d285,84.182129
edaed1c933d04f96b0b94b0241de3812,82.480559
d80dd38cb3019a2b0a32d177c3c7d2f4,73.503010
cad4845000fb4e7c3cc7d6c66a2e8d49,57.311412
9b794be72c2a3fb65c7ef7e5270c31ee,52.458544
6044805813796ade7d10c66bebc47b63,44.909900
ed0d06c9e337aa1fc209df6029c9035e,46.010613
30bff28b5e2e5e00d2bd1c11b323cb06,42.085099
6819f980dcb204eb43eb45176aed5d3d,86.148864
a152c8a89aad2b8495bb44d954e96e7a,84.044491
77bc86b1285a5622e6b22a736f634060,74.554622
01230e30beb9533bd0de5fdac55d722a,69.618382
97dc8baafce210ef3204cb417ef71594,62.343059
3f8335ffc021966938024601160520bb,46.657908
7d5bb63644ea43212fa6bf7340ff27b3,158.914157
dc497adc303a668456592a942626963c,157.213907
2b2e7a8986995e18f065b52885e49e3d,60.722586
636e78522bf8fdae855312084b017d03,317.376920
a0b1b8ad0ed8731a232655dc46c0cfe6,317.316344
2a515d6012ecc64d36bd85d2f30758e3,313.540088
d24fe6f39fe495198414d0f02ba6316a,290.379096
d9dd31d7ab93204ca43339e1d2aa4c03,262.768645
0d462447790cee64216128c5faa5b148,292.471682
7c6857dc88a165c86b8ccbe3e6d3621c,278.874542
f2453bf3bdb5573f71509e08470b0852,164.675815
63469725b79e930febbe5ca885aaf96f,159.862781
efadfcbb758f7a8cfc7eed462c9bd5bb,144.414210
da88899cf4ea857e916fc539db6eafcb,153.514975
493fb00df554634ee9035d5d49ce1750,92.084238
db4684247fb793bbaa367de462b55e65,43.687676
4ac770e0a5ec4b418938eb14aadf1d95,301.291016
acb445d386c0c53b6ff9bcf7bac18a7b,284.789515
cd7ec82c2a0c676077a27f2097602ad4,263.871247
b58eccd12eb3be661c7982cb409c0520,220.364380
3d4e402bdb5f46264cd08935dd8a74b4,218.422402
4121053dedebc2725a673fb03754589b,276.848377
9a3050c95929d135af0c7f7a5bb97aeb,215.725065
72f9ab5ef30dfe939417439d0665c9c9,106.792980
ae92c612709f9e8d48dc5f8263b1f36f,48.514333
